window_index,log_likelihood
117,-2.97226619720459
118,-3.4324426651000977
119,-3.50011944770813
120,-2.4451210498809814
121,-1.9362825155258179
122,-4.901417255401611
123,-3.6357028484344482
124,-4.35495138168335
125,-3.7770869731903076
126,-2.152585983276367
127,-0.8675312399864197
128,-1.7378538846969604
129,-2.667263984680176
130,-1.726697325706482
131,-0.9458304047584534
132,-0.9838247895240784
133,-0.795081615447998
134,-1.8928966522216797
135,-0.5385991930961609
136,-1.459996223449707
137,-2.9478752613067627
138,-1.1784098148345947
139,-1.673435091972351
140,-1.5576047897338867
141,-1.4038578271865845
142,-0.2846386432647705
143,-0.6139048933982849
144,-4.069563388824463
145,-0.3062519431114197
146,-0.8111996054649353
147,-0.7618920803070068
148,-3.0160319805145264
149,-1.2037898302078247
150,-2.3058128356933594
151,-3.115034341812134
152,-0.9774616360664368
153,-1.6667346954345703
154,-1.6120972633361816
155,-0.9522461295127869
156,-0.3551432192325592
157,-0.8295512199401855
158,-1.8829379081726074
159,-1.913406252861023
160,-1.9026556015014648
161,-0.2041180580854416
162,-2.4623706340789795
163,-0.2041180580854416
164,-2.7297747135162354
165,-0.8732032179832458
166,-1.8521727323532104
167,-0.2041180580854416
168,-0.2041180580854416
169,-0.9443018436431885
170,-0.9661896824836731
171,-1.643993854522705
172,-1.3337421417236328
173,-1.9410237073898315
174,-1.8521727323532104
175,-3.4960415363311768
176,-1.1933869123458862
177,-2.4312710762023926
178,-0.7185119986534119
179,-1.5592812299728394
180,-0.9180893301963806
181,-1.2510334253311157
182,-0.7185119986534119
183,-1.8975509405136108
184,-6.35592794418335
185,-2.1164772510528564
186,-1.685376763343811
187,-2.339719533920288
188,-2.3588016033172607
189,-1.2517967224121094
190,-1.5174297094345093
191,-1.8591399192810059
192,-0.5497421026229858
193,-3.2830400466918945
194,-0.40151843428611755
195,-1.244825005531311
196,-2.561607599258423
197,-1.0572350025177002
198,-1.5371947288513184
199,-3.5211679935455322
200,-1.779213547706604
201,-0.3176957070827484
202,-0.48641908168792725
203,-0.40151843428611755
204,-1.048541784286499
205,-0.8073746562004089
206,-1.291632056236267
207,-1.282324194908142
208,-1.2587875127792358
209,-0.4043642580509186
210,-0.4043642580509186
211,-0.4043642580509186
212,-0.6509088277816772
213,-2.728170394897461
214,-0.2846386432647705
215,-0.48641908168792725
216,-0.9904274344444275
217,-1.6515341997146606
218,-2.5332305431365967
219,-1.8420213460922241
220,-0.2846386432647705
221,-0.9001993536949158
222,-0.9062545895576477
223,-1.310987949371338
224,-0.8328151702880859
225,-1.978211522102356
226,-0.5989364385604858
227,-0.6456077694892883
228,-0.8494871258735657
229,-0.6456077694892883
230,-0.5989364385604858
231,-0.6456077694892883
232,-1.256221055984497
233,-0.8870169520378113
234,-2.76149845123291
235,-1.667588710784912
236,-1.250982403755188
237,-1.5437766313552856
238,-1.969628930091858
239,-0.3176957070827484
240,-2.4410297870635986
241,-2.9128520488739014
242,-0.5779981017112732
